row_id,emoji,unicode,unicode_slug,name,unicode_description,emojinet_name,emojinet_category,emojinet_shortcode,emojinet_definition,emojinet_keywords,canonical_unicode_image_path,available_vendor_count,available_vendors,has_apple,has_google,has_facebook,has_windows,has_twitter,has_joypixels,has_samsung,has_gmail,has_softbank,has_docomo,has_kddi
922,🕰,U+1F570,U+1F570,mantelpiece clock,,mantelpiece clock,Miscellaneous Symbols And Pictographs -> Miscellaneous mark,,"A clock with a flat base, and a round face. Designed to sit on a mantel, often about a fireplace. The time shown on this clockface is 10.10  http://emojipedia.org/mantelpiece-clock/",clock,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
923,🕛,U+1F55B,U+1F55B,twelve o’clock,twelve o’clock,twelve o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock12:,Twelve O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Twelve O'Clock” and added to Emoji 1.0 in 2015. Copy a http://emojipedia.org/clock-face-twelve-oclock/,12:00|12|00|clock|o’clock|twelve,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
924,🕧,U+1F567,U+1F567,twelve-thirty,twelve-thirty,twelve-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock1230:,Twelve-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Twelve-Thirty” and added to Emoji 1.0 in 2015. Copy and http://emojipedia.org/clock-face-twelve-thirty/,thirty|12|clock|30|12:30|twelve,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
925,🕐,U+1F550,U+1F550,one o’clock,one o’clock,one o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock1:,One O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face One O'Clock” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-one-oclock/,00|one|clock|1|o’clock|1:00,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
926,🕜,U+1F55C,U+1F55C,one-thirty,one-thirty,one-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock130:,One-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face One-Thirty” and added to Emoji 1.0 in 2015. Copy and paste http://emojipedia.org/clock-face-one-thirty/,thirty|one|clock|1:30|1|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
927,🕑,U+1F551,U+1F551,two o’clock,two o’clock,two o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock2:,Two O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Two O'Clock” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-two-oclock/,two|00|clock|2|2:00|o’clock,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
928,🕝,U+1F55D,U+1F55D,two-thirty,two-thirty,two-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock230:,Two-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Two-Thirty” and added to Emoji 1.0 in 2015. Copy and paste http://emojipedia.org/clock-face-two-thirty/,2:30|two|thirty|clock|2|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
929,🕒,U+1F552,U+1F552,three o’clock,three o’clock,three o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock3:,Three O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Three O'Clock” and added to Emoji 1.0 in 2015. Copy and http://emojipedia.org/clock-face-three-oclock/,3:00|3|00|clock|three|o’clock,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
930,🕞,U+1F55E,U+1F55E,three-thirty,three-thirty,three-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock330:,Three-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Three-Thirty” and added to Emoji 1.0 in 2015. Copy and p http://emojipedia.org/clock-face-three-thirty/,thirty|3|clock|three|3:30|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
931,🕓,U+1F553,U+1F553,four o’clock,four o’clock,four o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock4:,Four O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Four O'Clock” and added to Emoji 1.0 in 2015. Copy and p http://emojipedia.org/clock-face-four-oclock/,4:00|4|00|clock|four|o’clock,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
932,🕟,U+1F55F,U+1F55F,four-thirty,four-thirty,four-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock430:,Four-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Four-Thirty” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-four-thirty/,4|thirty|clock|4:30|four|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
933,🕔,U+1F554,U+1F554,five o’clock,five o’clock,five o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock5:,Five O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Five O'Clock” and added to Emoji 1.0 in 2015. Copy and p http://emojipedia.org/clock-face-five-oclock/,5|five|00|clock|o’clock|5:00,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
934,🕠,U+1F560,U+1F560,five-thirty,five-thirty,five-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock530:,Five-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Five-Thirty” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-five-thirty/,5|five|thirty|5:30|clock|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
935,🕕,U+1F555,U+1F555,six o’clock,six o’clock,six o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock6:,Six O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Six O'Clock” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-six-oclock/,6|six|00|clock|6:00|o’clock,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
936,🕡,U+1F561,U+1F561,six-thirty,six-thirty,six-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock630:,Six-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Six-Thirty” and added to Emoji 1.0 in 2015. Copy and paste http://emojipedia.org/clock-face-six-thirty/,6:30|6|thirty|six|clock|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
937,🕖,U+1F556,U+1F556,seven o’clock,seven o’clock,seven o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock7:,Seven O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Seven O'Clock” and added to Emoji 1.0 in 2015. Copy and http://emojipedia.org/clock-face-seven-oclock/,7:00|00|clock|seven|o’clock|7,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
938,🕢,U+1F562,U+1F562,seven-thirty,seven-thirty,seven-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock730:,Seven-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Seven-Thirty” and added to Emoji 1.0 in 2015. Copy and p http://emojipedia.org/clock-face-seven-thirty/,thirty|clock|seven|7:30|30|7,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
939,🕗,U+1F557,U+1F557,eight o’clock,eight o’clock,eight o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock8:,Eight O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Eight O'Clock” and added to Emoji 1.0 in 2015. Copy and http://emojipedia.org/clock-face-eight-oclock/,eight|00|clock|o’clock|8|8:00,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
940,🕣,U+1F563,U+1F563,eight-thirty,eight-thirty,eight-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock830:,Eight-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Eight-Thirty” and added to Emoji 1.0 in 2015. Copy and p http://emojipedia.org/clock-face-eight-thirty/,thirty|eight|clock|8:30|8|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
941,🕘,U+1F558,U+1F558,nine o’clock,nine o’clock,nine o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock9:,Nine O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Nine O'Clock” and added to Emoji 1.0 in 2015. Copy and p http://emojipedia.org/clock-face-nine-oclock/,00|clock|nine|9:00|o’clock|9,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
942,🕤,U+1F564,U+1F564,nine-thirty,nine-thirty,nine-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock930:,Nine-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Nine-Thirty” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-nine-thirty/,9:30|thirty|clock|nine|9|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
943,🕙,U+1F559,U+1F559,ten o’clock,ten o’clock,ten o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock10:,Ten O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Ten O'Clock” and added to Emoji 1.0 in 2015. Copy and pas http://emojipedia.org/clock-face-ten-oclock/,ten|00|clock|10|o’clock|10:00,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
944,🕥,U+1F565,U+1F565,ten-thirty,ten-thirty,ten-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock1030:,Ten-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Ten-Thirty” and added to Emoji 1.0 in 2015. Copy and paste http://emojipedia.org/clock-face-ten-thirty/,ten|thirty|clock|10:30|10|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
945,🕚,U+1F55A,U+1F55A,eleven o’clock,eleven o’clock,eleven o’clock,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock11:,Eleven O’clock was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Eleven O'Clock” and added to Emoji 1.0 in 2015. Copy a http://emojipedia.org/clock-face-eleven-oclock/,00|clock|11|11:00|o’clock|eleven,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank,1,1,1,1,1,1,1,1,1,0,0
946,🕦,U+1F566,U+1F566,eleven-thirty,eleven-thirty,eleven-thirty,Miscellaneous Symbols And Pictographs -> Clock face symbols,:clock1130:,Eleven-thirty was approved as part of Unicode 6.0 in 2010 under the name “Clock Face Eleven-Thirty” and added to Emoji 1.0 in 2015. Copy and http://emojipedia.org/clock-face-eleven-thirty/,11:30|thirty|clock|11|eleven|30,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
947,🌑,U+1F311,U+1F311,new moon,new moon,new moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:new_moon:,New Moon was approved as part of Unicode 6.0 in 2010 under the name “New Moon Symbol” and added to Emoji 1.0 in 2015. Copy and paste this em http://emojipedia.org/new-moon-symbol/,moon|dark,,10,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|DoCoMo|KDDI,1,1,1,1,1,1,1,1,0,1,1
948,🌒,U+1F312,U+1F312,waxing crescent moon,waxing crescent moon,waxing crescent moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:waxing_crescent_moon:,"The moon shown with only a small portion of the right side lit, and the rest in shadow. Waxing Crescent Moon was approved as part of Unicode http://emojipedia.org/waxing-crescent-moon-symbol/",moon|crescent|waxing,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
949,🌓,U+1F313,U+1F313,first quarter moon,first quarter moon,first quarter moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:first_quarter_moon:,"The moon shown with the right side lit, and the rest in shadow. First Quarter Moon was approved as part of Unicode 6.0 in 2010 under the nam http://emojipedia.org/first-quarter-moon-symbol/",moon|quarter,,10,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|DoCoMo|KDDI,1,1,1,1,1,1,1,1,0,1,1
950,🌔,U+1F314,U+1F314,waxing gibbous moon,waxing gibbous moon,waxing gibbous moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",":moon:,:waxing_gibbous_moon:","The moon shown mostly lit, with a small portion of the left side in shadow. Waxing Gibbous Moon was approved as part of Unicode 6.0 in 2010  http://emojipedia.org/waxing-gibbous-moon-symbol/",moon|gibbous|waxing,,10,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|DoCoMo|KDDI,1,1,1,1,1,1,1,1,0,1,1
951,🌕,U+1F315,U+1F315,full moon,full moon,full moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:full_moon:,"A full moon, unobstructed by any shadow cast from the earth. Also said to be the time that werewolves move amongst us. Full Moon was approve http://emojipedia.org/full-moon-symbol/",moon|full,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|DoCoMo,1,1,1,1,1,1,1,1,0,1,0
952,🌖,U+1F316,U+1F316,waning gibbous moon,waning gibbous moon,waning gibbous moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:waning_gibbous_moon:,Waning Gibbous Moon was approved as part of Unicode 6.0 in 2010 under the name “Waning Gibbous Moon Symbol” and added to Emoji 1.0 in 2015.  http://emojipedia.org/waning-gibbous-moon-symbol/,moon|gibbous|waning,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
953,🌗,U+1F317,U+1F317,last quarter moon,last quarter moon,last quarter moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:last_quarter_moon:,Last Quarter Moon was approved as part of Unicode 6.0 in 2010 under the name “Last Quarter Moon Symbol” and added to Emoji 1.0 in 2015. Copy http://emojipedia.org/last-quarter-moon-symbol/,moon|quarter,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
954,🌘,U+1F318,U+1F318,waning crescent moon,waning crescent moon,waning crescent moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:waning_crescent_moon:,Waning Crescent Moon was approved as part of Unicode 6.0 in 2010 under the name “Waning Crescent Moon Symbol” and added to Emoji 1.0 in 2015 http://emojipedia.org/waning-crescent-moon-symbol/,moon|crescent|waning,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
955,🌙,U+1F319,U+1F319,crescent moon,crescent moon,crescent moon,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:crescent_moon:,Crescent Moon was approved as part of Unicode 6.0 in 2010 and added to Emoji 1.0 in 2015. Copy and paste this emoji: Copy http://emojipedia.org/crescent-moon/,moon|crescent,,11,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank|DoCoMo|KDDI,1,1,1,1,1,1,1,1,1,1,1
956,🌚,U+1F31A,U+1F31A,new moon face,new moon face,new moon face,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:new_moon_with_face:,"A moon with a face, hiding in shadow. Sometimes perceived to be creepy, this is a regular new moon, with a face on it. New Moon Face was app http://emojipedia.org/new-moon-with-face/",moon|face,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
957,🌛,U+1F31B,U+1F31B,first quarter moon face,first quarter moon face,first quarter moon with face,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:first_quarter_moon_with_face:,"A crescent moon shape, showing a face looking left. First Quarter Moon With Face was approved as part of Unicode 6.0 in 2010 and added to Em http://emojipedia.org/first-quarter-moon-with-face/",moon|quarter|face,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|KDDI,1,1,1,1,1,1,1,1,0,0,1
958,🌜,U+1F31C,U+1F31C,last quarter moon face,last quarter moon face,last quarter moon with face,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:last_quarter_moon_with_face:,"A crescent moon shape, showing a face looking right. Last Quarter Moon With Face was approved as part of Unicode 6.0 in 2010 and added to Em http://emojipedia.org/last-quarter-moon-with-face/",moon|quarter|face,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
959,🌡,U+1F321,U+1F321,thermometer,,thermometer,Miscellaneous Symbols And Pictographs -> Weather symbol,,"A thermometer, used as a way to measure temperature. May be used in relation to weather (generally hot), or illness. Thermometer was approve http://emojipedia.org/thermometer/",weather,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
960,☀,U+2600,U+2600,sun,,sun,Miscellaneous Symbols -> Weather and astrological symbols,:sunny:,"The sun; a warm ball of fire that keeps life on earth viable. Represents sunny weather, or hot days. See the glossary for information on the http://emojipedia.org/black-sun-with-rays/",rays|bright|sunny,,11,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|Gmail|SoftBank|DoCoMo|KDDI,1,1,1,1,1,1,1,1,1,1,1
961,🌝,U+1F31D,U+1F31D,full moon face,full moon face,full moon with face,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:full_moon_with_face:,"A smiling full moon, sometimes said to have a slightly creepy face. Not to be confused with the full moon that has no face. Full Moon With F http://emojipedia.org/full-moon-with-face/",moon|full|face|bright,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
962,🌞,U+1F31E,U+1F31E,sun with face,sun with face,sun with face,"Miscellaneous Symbols And Pictographs -> Moon, sun, and star symbols",:sun_with_face:,"A yellow sun with a kind, smiling face. Not your typical smiling sun with big grin and sunglasses. Sun With Face was approved as part of Uni http://emojipedia.org/sun-with-face/",sun|face|bright,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
963,🪐,U+1FA90,U+1FA90,ringed planet,ringed planet,,,,,,,7,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung,1,1,1,1,1,1,1,0,0,0,0
964,⭐,U+2B50,U+2B50,star,star,white medium star,Miscellaneous Symbols And Arrows -> Stars,:star:,A five-point star of pale-yellow color. Generally used for visual flair rather than astronomical purposes. White Medium Star was approved as http://emojipedia.org/white-medium-star/,star,,9,Apple|Google|Facebook|Windows|Twitter|JoyPixels|Samsung|SoftBank|KDDI,1,1,1,1,1,1,1,0,1,0,1
