pair_id,task_type,split,source_row_id,source_vendor,source_emoji,source_name,source_unicode_slug,source_image_path,source_emotion,source_sentiment,target_row_id,target_vendor,target_emoji,target_name,target_unicode_slug,target_image_path,target_emotion,target_sentiment,instruction,attribute_delta
style_002311,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,DoCoMo,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Facebook->DoCoMo
style_002312,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,KDDI,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:Facebook->KDDI
style_002313,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Apple emoji.,vendor:Windows->Apple
style_002314,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Google while preserving the same expression.,vendor:Windows->Google
style_002315,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:Windows->Facebook
style_002316,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:Windows->Twitter
style_002317,style_transfer,val,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Windows->JoyPixels
style_002318,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Windows->Samsung
style_002319,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Gmail,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Windows->Gmail
style_002320,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,SoftBank,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a SoftBank emoji.,vendor:Windows->SoftBank
style_002321,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,DoCoMo,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Windows->DoCoMo
style_002322,style_transfer,train,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,KDDI,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:Windows->KDDI
style_002323,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Apple emoji.,vendor:Twitter->Apple
style_002324,style_transfer,test,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Google while preserving the same expression.,vendor:Twitter->Google
style_002325,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:Twitter->Facebook
style_002326,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Windows emoji.,vendor:Twitter->Windows
style_002327,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Twitter->JoyPixels
style_002328,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Twitter->Samsung
style_002329,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Gmail,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Twitter->Gmail
style_002330,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,SoftBank,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a SoftBank emoji.,vendor:Twitter->SoftBank
style_002331,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,DoCoMo,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Twitter->DoCoMo
style_002332,style_transfer,train,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,KDDI,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:Twitter->KDDI
style_002333,style_transfer,val,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Apple emoji.,vendor:JoyPixels->Apple
style_002334,style_transfer,val,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Google while preserving the same expression.,vendor:JoyPixels->Google
style_002335,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:JoyPixels->Facebook
style_002336,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Windows emoji.,vendor:JoyPixels->Windows
style_002337,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:JoyPixels->Twitter
style_002338,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:JoyPixels->Samsung
style_002339,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Gmail,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:JoyPixels->Gmail
style_002340,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,SoftBank,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a SoftBank emoji.,vendor:JoyPixels->SoftBank
style_002341,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,DoCoMo,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:JoyPixels->DoCoMo
style_002342,style_transfer,train,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,KDDI,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:JoyPixels->KDDI
style_002343,style_transfer,train,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Apple emoji.,vendor:Samsung->Apple
style_002344,style_transfer,train,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Google while preserving the same expression.,vendor:Samsung->Google
